Date;maxO3;heure;T6;T9;T12;T15;T18;Ne6;Ne9;Ne12;Ne15;Ne18;Vdir6;Vvit6;Vdir9;Vvit9;Vdir12;Vvit12;Vdir15;Vvit15;Vdir18;Vvit18;Vx6;Vx9;Vx12;Vx15;maxO3v;;;;;;;;;;;;;;
20040708;101;2;12.9;13.8;14.2;15.1;14.4;8;8;8;7;8;190;10;230;8;260;8;280;9;290;9;-1.7365;-6.1284;-7.8785;-8.8633;99;;;;;;;;;;;;;;
20040709;68;14;11.9;15.5;17.3;15.9;12.7;6;7;6;6;7;260;4;270;5;320;5;360;3;280;4;-3.9392;-5;-3.2139;0;101;;;;;;;;;;;;;;
20040710;77;15;8.7;15.6;18.8;19.7;17;1;2;6;6;6;0;0;260;2;270;4;270;3;300;4;0;-1.9696;-4;-3;68;;;;;;;;;;;;;;
20040711;60;12;12.8;16.4;16.3;15.2;16.4;7;6;7;7;7;270;3;290;6;280;3;300;4;270;5;-3;-5.6382;-2.9544;-3.4641;77;;;;;;;;;;;;;;
20040715;50;19;17.6;20.3;23.6;24.1;24.7;7;7;7;7;5;290;2;320;3;310;2;250;2;30;3;-1.8794;-1.9284;-1.5321;-1.8794;49;;;;;;;;;;;;;;
20040716;87;17;16.8;22;25.9;28.5;27.3;8;3;4;4;2;90;2;120;1;90;1;30;2;330;3;2;0.866;1;1;50;;;;;;;;;;;;;;
20040717;56;14;15.4;19.5;22.8;22.1;22;7;5;6;7;7;270;3;310;3;340;4;350;3;300;1;-3;-2.2981;-1.3681;-0.5209;87;;;;;;;;;;;;;;
20040718;83;15;16.4;15.6;21.3;21.5;22.4;7;8;6;7;4;220;2;250;1;190;1;280;2;150;2;-1.2856;-0.9397;-0.1736;-1.9696;56;;;;;;;;;;;;;;
20040719;83;15;12.2;19.3;23;24.3;23.2;7;8;8;8;7;310;2;60;1;180;1;190;1;350;3;-1.5321;0.866;0;-0.1736;83;;;;;;;;;;;;;;
20040720;91;12;15.7;22.2;24.8;24.6;21.3;3;5;3;5;6;290;2;240;2;240;6;220;7;240;4;-1.8794;-1.7321;-5.1962;-4.4995;83;;;;;;;;;;;;;;
20040721;74;17;17.8;20.9;22.3;23.8;24.1;7;7;6;7;4;180;2;220;2;320;2;280;2;280;1;0;-1.2856;-1.2856;-1.9696;91;;;;;;;;;;;;;;
20040722;95;13;17.1;22.1;25.9;19.7;21.6;7;7;6;8;8;110;2;0;0;240;1;160;2;240;1;1.8794;0;-0.866;0.684;74;;;;;;;;;;;;;;
20040723;79;17;16.7;19.6;22.8;24.2;22.5;4;7;6;5;4;320;2;360;4;360;4;360;5;10;5;-1.2856;0;0;0;95;;;;;;;;;;;;;;
20040724;95;12;12.8;22;25.3;26.8;24;0;1;1;2;1;300;1;60;2;50;3;350;4;360;6;-0.866;1.7321;2.2981;-0.6946;79;;;;;;;;;;;;;;
20040725;83;15;13.5;18;21.9;22.3;20.2;9;4;6;6;6;330;2;220;2;340;6;340;5;330;4;-1;-1.2856;-2.0521;-1.7101;95;;;;;;;;;;;;;;
20040726;60;19;14.6;17.7;19.1;19;18.2;6;7;8;8;8;290;3;300;3;300;4;330;4;340;4;-2.8191;-2.5981;-3.4641;-2;83;;;;;;;;;;;;;;
20040727;68;16;15.6;17.7;20.5;22.1;20.9;8;8;7;6;2;280;1;330;1;320;2;330;3;360;5;-0.9848;-0.5;-1.2856;-1.5;60;;;;;;;;;;;;;;
20040728;138;18;13.7;22.9;26.9;29;27.6;3;3;5;3;2;0;0;140;1;80;2;90;4;90;2;0;0.6428;1.9696;4;68;;;;;;;;;;;;;;
20040729;145;13;14.1;23;27;25.7;20.9;0;3;6;8;7;150;1;30;1;290;4;10;4;340;3;0.5;0.5;-3.7588;0.6946;138;;;;;;;;;;;;;;
20040730;79;16;16.8;20.6;24.7;26.4;22.8;7;7;6;7;6;230;2;340;2;300;3;300;3;30;5;-1.5321;-0.684;-2.5981;-2.5981;145;;;;;;;;;;;;;;
20040731;94;12;14.5;23.8;28.2;30;26.2;3;2;1;1;2;290;1;40;2;340;3;340;2;20;6;-0.9397;1.2856;-1.0261;-0.684;79;;;;;;;;;;;;;;
20040801;146;17;15.9;27;32.4;33.2;32.5;2;1;4;5;5;360;1;120;3;140;3;110;4;110;4;0;2.5981;1.9284;3.7588;94;;;;;;;;;;;;;;
20040802;158;17;22.4;26.2;27.1;30.9;29.2;7;6;7;6;7;110;5;110;4;170;4;100;2;230;5;4.6985;3.7588;0.6946;1.9696;146;;;;;;;;;;;;;;
20040803;78;1;17.6;21.5;26.2;27.8;25.3;7;5;6;6;6;310;2;310;2;230;2;210;2;270;4;-1.5321;-1.5321;-1.5321;-1;158;;;;;;;;;;;;;;
20040804;48;0;17.8;18.8;18.3;17.6;19.8;8;8;8;8;7;30;3;30;3;10;3;350;3;10;2;1.5;1.5;0.5209;-0.5209;78;;;;;;;;;;;;;;
20040805;73;15;16.6;18.5;23.5;24.3;22.8;8;8;3;7;4;350;1;320;2;290;3;270;1;340;3;-0.1736;-1.2856;-2.8191;-1;48;;;;;;;;;;;;;;
20040806;113;17;13.3;21.3;25;27;25.9;3;4;4;2;3;290;2;310;1;230;2;210;2;340;4;-1.8794;-0.766;-1.5321;-1;73;;;;;;;;;;;;;;
20040807;125;18;17.5;24.6;28.3;31.1;29.8;5;4;6;4;2;100;1;110;3;150;5;150;5;140;4;0.9848;2.8191;2.5;2.5;113;;;;;;;;;;;;;;
20040808;133;16;20.4;23.1;29.1;29.5;23.5;8;7;6;7;7;140;2;130;3;170;7;230;3;210;4;1.2856;2.2981;1.2155;-2.2981;125;;;;;;;;;;;;;;
20040809;58;18;17.3;18.6;19.8;21.2;21.4;8;8;7;7;6;330;2;340;1;80;2;160;1;190;2;-1;-0.342;1.9696;0.342;133;;;;;;;;;;;;;;
20040810;85;17;15.8;21.8;24.5;25.4;23.2;4;5;6;7;6;160;1;230;2;160;4;230;6;210;6;0.342;-1.5321;1.3681;-4.5963;58;;;;;;;;;;;;;;
20040811;83;14;15;20.5;24.2;22.5;21.4;7;5;7;8;7;130;2;160;6;190;7;230;2;190;6;1.5321;2.0521;-1.2155;-1.5321;85;;;;;;;;;;;;;;
20040812;72;15;17.8;18.3;19.8;21.3;19.8;7;6;6;6;6;180;5;210;5;210;5;240;7;240;5;0;-2.5;-2.5;-6.0622;83;;;;;;;;;;;;;;
20040813;74;15;15.9;20;21.5;22.4;20.6;4;4;7;5;3;240;4;260;5;250;6;250;7;250;5;-3.4641;-4.924;-5.6382;-6.5778;72;;;;;;;;;;;;;;
20040814;59;12;14.3;19.1;22.2;24.9;23.6;6;7;7;6;5;140;1;130;2;180;4;210;4;220;4;0.6428;1.5321;0;-2;74;;;;;;;;;;;;;;
20040815;57;22;18.2;19.7;24;24.6;23.9;8;8;7;7;7;180;2;190;3;0;0;150;1;60;2;0;-0.5209;0;0.5;59;;;;;;;;;;;;;;
20040816;67;12;16.4;17.8;21.9;21.2;21.6;8;7;7;7;6;240;2;230;3;220;6;230;6;230;5;-1.7321;-2.2981;-3.8567;-4.5963;57;;;;;;;;;;;;;;
20040817;75;12;17.4;21.6;23;20.5;20.8;7;5;7;7;7;190;3;200;6;180;7;160;3;170;3;-0.5209;-2.0521;0;1.0261;67;;;;;;;;;;;;;;
20040818;74;17;16.5;19.7;22;23.4;19.8;8;7;7;5;3;140;3;200;5;210;11;230;10;210;9;1.9284;-1.7101;-5.5;-7.6604;75;;;;;;;;;;;;;;
20040819;82;1;16.6;19.8;22.9;22.4;16.9;5;6;3;6;7;210;5;240;7;230;7;250;8;210;4;-2.5;-6.0622;-5.3623;-7.5175;74;;;;;;;;;;;;;;
20040820;68;14;14.2;15.5;18.5;16.4;15.8;5;7;7;7;7;190;5;180;4;220;4;260;8;320;7;-0.8682;0;-2.5712;-7.8785;82;;;;;;;;;;;;;;
20040821;79;16;13.2;17.6;20.4;20;19.7;4;4;6;7;6;280;3;290;4;310;3;270;1;270;1;-2.9544;-3.7588;-2.2981;-1;68;;;;;;;;;;;;;;
20040822;82;16;13;18.9;21.9;22.8;20.7;7;6;5;7;8;140;2;140;2;180;5;180;6;180;3;1.2856;1.2856;0;0;79;;;;;;;;;;;;;;
20040823;66;21;16.5;20.7;21.4;22;19.7;7;6;6;6;7;190;3;220;6;230;7;230;7;220;6;-0.5209;-3.8567;-5.3623;-5.3623;82;;;;;;;;;;;;;;
20040824;84;20;14.4;17.7;17.1;20.3;18.4;1;7;7;6;7;230;4;260;7;250;4;250;8;240;6;-3.0642;-6.8937;-3.7588;-7.5175;66;;;;;;;;;;;;;;
20040825;73;0;14.8;17.2;19.2;15.5;15.8;6;7;8;7;7;240;3;260;7;270;6;320;3;290;5;-2.5981;-6.8937;-6;-1.9284;84;;;;;;;;;;;;;;
20040826;88;15;13;17.8;20.4;21.9;19.1;5;6;7;6;5;260;2;300;6;310;6;320;5;10;3;-1.9696;-5.1962;-4.5963;-3.2139;73;;;;;;;;;;;;;;
20040827;71;11;12;17.6;18.4;19;17.6;4;3;7;8;8;210;2;240;5;230;6;230;5;230;5;-1;-4.3301;-4.5963;-3.8302;88;;;;;;;;;;;;;;
20040828;67;16;16.9;17.1;20.2;22.2;19.8;7;8;5;4;1;270;2;300;2;340;3;360;4;360;3;-2;-1.7321;-1.0261;0;71;;;;;;;;;;;;;;
20040829;73;18;12;17.1;16.6;18.7;18.5;7;7;7;7;6;0;0;210;4;230;2;280;1;270;3;0;-2;-1.5321;-0.9848;67;;;;;;;;;;;;;;
20040830;69;1;13.2;16.6;16.8;19.1;17.5;5;7;7;6;3;280;3;280;5;330;7;320;5;350;5;-2.9544;-4.924;-3.5;-3.2139;73;;;;;;;;;;;;;;
20040831;81;16;8.7;16.4;18.7;19.9;18.6;2;2;5;5;2;0;0;340;2;350;3;360;2;30;3;0;-0.684;-0.5209;0;69;;;;;;;;;;;;;;
20040901;107;17;7.9;16.8;21.2;23.4;21.6;0;0;3;2;2;0;0;110;1;60;3;100;4;100;3;0;0.9397;2.5981;3.9392;81;;;;;;;;;;;;;;
20040902;128;17;10.6;19.4;25.4;26.4;23.2;6;4;5;3;1;0;0;170;1;180;2;230;4;250;2;0;0.1736;0;-3.0642;107;;;;;;;;;;;;;;
20040903;109;16;14.5;17.6;22.5;26;22;8;8;0;0;0;320;3;360;3;360;2;300;2;30;5;-1.9284;0;0;-1.7321;128;;;;;;;;;;;;;;
20040904;131;13;14.5;21.8;28.3;30;25.2;1;1;0;1;0;350;1;20;1;70;4;40;5;10;5;-0.1736;0.342;3.7588;3.2139;109;;;;;;;;;;;;;;
20040905;142;15;16.1;25.5;30.3;31.9;28.7;1;1;2;1;1;30;2;80;5;100;5;90;7;60;4;1;4.924;4.924;7;131;;;;;;;;;;;;;;
20040906;149;15;17.2;24.1;29.1;30.1;26.8;2;3;2;1;1;360;2;60;4;80;7;80;8;30;5;0;3.4641;6.8937;7.8785;142;;;;;;;;;;;;;;
20040907;151;15;17.1;23.3;27.9;29.3;27.3;0;0;0;0;1;30;3;70;6;80;8;70;7;70;5;1.5;5.6382;7.8785;6.5778;149;;;;;;;;;;;;;;
20040908;161;15;17.8;23.2;27.9;30;27.6;0;0;0;0;0;80;4;90;6;100;6;100;6;90;4;3.9392;6;5.9088;5.9088;151;;;;;;;;;;;;;;
20040912;74;15;10.2;17.2;20.1;19.9;17.5;3;4;4;7;7;250;3;270;3;220;6;230;6;230;4;-2.8191;-3;-3.8567;-4.5963;95;;;;;;;;;;;;;;
20040913;70;17;17.3;17.6;14.3;17.6;16.6;8;8;8;2;4;200;6;200;5;260;4;240;5;210;4;-2.0521;-1.7101;-3.9392;-4.3301;74;;;;;;;;;;;;;;
20040914;69;17;11.9;16.8;19.1;18.2;16.4;3;3;5;6;2;220;2;250;7;250;7;280;5;240;4;-1.2856;-6.5778;-6.5778;-4.924;70;;;;;;;;;;;;;;
20040915;77;14;9.2;14.5;17.5;18.3;14.3;1;5;6;4;1;280;1;310;3;350;7;340;6;360;4;-0.9848;-2.2981;-1.2155;-2.0521;69;;;;;;;;;;;;;;
20040916;94;15;5.4;13.5;17.7;19.2;16.9;2;1;3;3;2;0;0;160;1;160;3;210;3;210;2;0;0.342;1.0261;-1.5;77;;;;;;;;;;;;;;
20040917;104;14;8.8;16.3;21.1;22.6;19.1;4;3;4;3;7;160;1;190;4;220;6;220;6;200;5;0.342;-0.6946;-3.8567;-3.8567;94;;;;;;;;;;;;;;
20040918;89;0;15.1;17.7;20.8;19.1;18.7;6;8;7;7;7;190;6;190;6;240;5;240;4;220;2;-1.0419;-1.0419;-4.3301;-3.4641;104;;;;;;;;;;;;;;
20040919;74;13;9;14.8;17.4;19.5;15.8;1;1;4;4;3;280;1;300;3;300;4;260;1;230;1;-0.9848;-2.5981;-3.4641;-0.9848;89;;;;;;;;;;;;;;
20040920;74;13;12.2;14.9;17.8;18.1;15.9;8;7;8;8;5;210;3;230;4;240;7;250;6;230;6;-1.5;-3.0642;-6.0622;-5.6382;74;;;;;;;;;;;;;;
20040921;81;14;11.1;15.4;17.3;17.9;14.3;4;6;7;4;2;250;3;300;6;310;6;330;6;350;4;-2.8191;-5.1962;-4.5963;-3;74;;;;;;;;;;;;;;
20040922;59;0;8.5;14.6;15.6;16.9;16.8;2;8;8;6;7;260;3;300;5;280;4;260;5;240;4;-2.9544;-4.3301;-3.9392;-4.924;81;;;;;;;;;;;;;;
20040923;44;22;16.7;18.8;19.1;19.9;16.8;8;8;8;8;8;280;5;280;6;280;7;290;7;310;6;-4.924;-5.9088;-6.8937;-6.5778;59;;;;;;;;;;;;;;
20040924;73;17;9.3;14.9;15.7;15.9;13;2;1;4;3;5;320;1;20;3;360;8;350;8;350;4;-0.6428;1.0261;0;-1.3892;44;;;;;;;;;;;;;;
20040925;82;15;5;12.6;17.4;18.5;15.2;5;3;6;7;8;290;1;290;1;310;4;300;4;10;3;-0.9397;-0.9397;-3.0642;-3.4641;73;;;;;;;;;;;;;;
20040926;62;12;14.7;16.6;19;17.1;16.3;8;8;7;8;7;300;2;310;3;340;4;330;4;340;3;-1.7321;-2.2981;-1.3681;-2;82;;;;;;;;;;;;;;
20040927;57;22;13;14.6;16.3;16.5;15.6;8;8;8;8;8;270;2;290;3;310;4;300;3;340;2;-2;-2.8191;-3.0642;-2.5981;62;;;;;;;;;;;;;;
20040928;61;1;13;13.3;15.5;18.8;14.7;8;8;7;4;4;10;2;300;2;290;1;340;2;40;3;0.3473;-1.7321;-0.9397;-0.684;57;;;;;;;;;;;;;;
20040929;66;15;10.1;14.3;18.4;20.2;16.7;6;6;6;6;3;210;1;180;2;200;3;200;2;330;2;-0.5;0;-1.0261;-0.684;61;;;;;;;;;;;;;;
20040930;57;22;11.7;17;16.9;19.7;16.6;6;4;8;7;7;160;1;210;3;200;2;200;1;340;5;0.342;-1.5;-0.684;-0.342;66;;;;;;;;;;;;;;
20050401;101;15;4.7;11.6;16.1;17.5;16.5;2;2;2;2;7;100;1;110;4;120;5;100;6;80;4;0.9848;3.7588;4.3301;5.9088;82;;;;;;;;;;;;;;
20050402;109;15;10.3;13.2;16.3;16.6;14.8;7;7;7;8;8;100;4;120;5;120;5;160;8;180;8;3.9392;4.3301;4.3301;2.7362;101;;;;;;;;;;;;;;
20050403;104;15;9.9;14;16.2;17.2;15.5;7;6;7;7;8;140;3.1;160;6;160;4;170;5;210;3;1.9926;2.0521;1.3681;0.8682;109;;;;;;;;;;;;;;
20050404;80;18;8.7;10.4;12.2;14.6;8.1;9;8;8;8;8;160;2;160;3;210;2;240;2;350;4;0.684;1.0261;-1;-1.7321;104;;;;;;;;;;;;;;
20050405;98;16;1.7;8.8;12.1;14.4;12.6;2;5;4;3;7;290;1;300;2;310;3;240;3;240;3;-0.9397;-1.7321;-2.2981;-2.5981;80;;;;;;;;;;;;;;
20050406;83;15;6.7;10.4;13.5;13.5;13.2;7;7;8;8;8;130;1;210;3;220;4;240;6;220;6;0.766;-1.5;-2.5712;-5.1962;98;;;;;;;;;;;;;;
20050407;95;11;7.6;11;12.1;11.8;9.6;6;5;6;5;7;240;4;270;6;230;5;240;5;260;2;-3.4641;-6;-3.8302;-4.3301;83;;;;;;;;;;;;;;
20050408;77;22;4;6.5;7.6;8.9;6.9;5;7;5;6;5;310;4;320;8;350;6;350;11;350;8;-3.0642;-5.1423;-1.0419;-1.9101;95;;;;;;;;;;;;;;
20050409;100;15;2.1;6.3;8.5;9.4;7.8;2;1;5;2;3;20;4;10;8;20;7;350;8;330;7;1.3681;1.3892;2.3941;-1.3892;77;;;;;;;;;;;;;;
20050410;100;16;4.6;9.6;12.6;14.1;11.1;7;7;6;5;3;270;3;330;6;340;6;360;6;340;6;-3;-3;-2.0521;0;100;;;;;;;;;;;;;;
20050411;92;14;3.9;11.8;14.6;16.3;12.5;1;2;4;1;0;310;2;340;5;350;6;10;7;350;6;-1.5321;-1.7101;-1.0419;1.2155;100;;;;;;;;;;;;;;
20050412;84;16;7.6;10.8;13.6;14.6;12.9;8;2;6;5;6;360;4;340;3;350;4;350;5;360;3;0;-1.0261;-0.6946;-0.8682;92;;;;;;;;;;;;;;
20050413;76;12;9;12.5;14.6;12.5;10.5;8;8;8;8;8;200;3;230;5;220;7;200;8;210;7;-1.0261;-3.8302;-4.4995;-2.7362;84;;;;;;;;;;;;;;
20050414;88;13;7.2;7.6;12;12.2;9.3;8;7;4;6;8;340;3;230;1;250;3;230;1;50;5;-1.0261;-0.766;-2.8191;-0.766;76;;;;;;;;;;;;;;
20050415;86;14;1.8;7.8;12;9.2;6.3;7;6;7;7;7;0;0;310;1;260;2;10;6;320;5;0;-0.766;-1.9696;1.0419;88;;;;;;;;;;;;;;
20050416;93;13;2.1;10.1;12.4;11.7;9.7;1;5;4;5;4;320;1;340;5;330;6;340;6;340;6;-0.6428;-1.7101;-3;-2.0521;86;;;;;;;;;;;;;;
20050417;93;10;1.6;10.5;10.9;9.9;10.5;2;6;8;8;8;160;1;180;5;200;6;180;6;180;5;0.342;0;-2.0521;0;93;;;;;;;;;;;;;;
20050418;94;5;8;12.1;14.3;14.1;8.3;2;3;4;6;7;230;3;270;5;220;3;230;6;180;4;-2.2981;-5;-1.9284;-4.5963;93;;;;;;;;;;;;;;
20050419;86;11;5.8;9.9;9.9;9;9.3;4;6;6;7;7;170;4;210;5;200;4;170;2;220;3;0.6946;-2.5;-1.3681;0.3473;94;;;;;;;;;;;;;;
20050420;84;18;6.6;9.4;11.3;12.4;13.3;7;7;7;7;4;210;1;310;2;360;2;30;3;100;3;-0.5;-1.5321;0;1.5;86;;;;;;;;;;;;;;
20050421;112;16;0.7;13.1;15.8;17.2;16;1;0;2;2;2;0;0;100;2;120;5;120;4;160;3;0;1.9696;4.3301;3.4641;84;;;;;;;;;;;;;;
20050422;80;16;8;11.1;12.1;11.6;11.7;7;8;8;8;8;130;4;150;5;160;5;130;6;130;4;3.0642;2.5;1.7101;4.5963;112;;;;;;;;;;;;;;
20050423;86;11;10.5;13.6;14.2;14.3;13.4;8;6;7;7;7;200;2;180;5;170;4;0;0;120;4;-0.684;0;0.6946;0;80;;;;;;;;;;;;;;
20050424;98;12;9.3;9.8;13.9;12.2;12.7;7;7;7;7;4;110;1;220;1;270;1;300;1;220;3;0.9397;-0.6428;-1;-0.866;86;;;;;;;;;;;;;;
20050425;81;18;8.7;10.1;12.2;13.1;13.4;8;8;7;7;7;0;0;230;2;80;2;270;2;240;4;0;-1.5321;1.9696;-2;98;;;;;;;;;;;;;;
20050426;89;17;9.9;13.3;13.6;14.3;13.7;6;7;7;7;7;200;3;220;6;190;6;210;8;230;6;-1.0261;-3.8567;-1.0419;-4;81;;;;;;;;;;;;;;
20050427;86;14;7.9;13.7;16;15.6;13.9;6;6;6;8;8;190;2;220;5;210;7;220;6;220;4;-0.3473;-3.2139;-3.5;-3.8567;89;;;;;;;;;;;;;;
20050428;84;16;10.5;16.1;17;18.9;16.5;7;7;8;8;8;100;2;180;4;200;5;200;6;210;4;1.9696;0;-1.7101;-2.0521;86;;;;;;;;;;;;;;
20050429;68;0;13.7;15.8;18.9;21.7;20.4;8;8;7;6;5;200;4;210;3;210;3;240;3;240;1;-1.3681;-1.5;-1.5;-2.5981;84;;;;;;;;;;;;;;
20050430;120;16;10.4;18.2;24;26.2;25.2;7;6;2;6;7;0;0;110;2;110;3;140;5;170;3;0;1.8794;2.8191;3.2139;68;;;;;;;;;;;;;;
20050501;116;16;12.5;18.1;22.3;23.9;20.9;3;7;5;5;5;270;1;310;1;340;3;10;2;330;2;-1;-0.766;-1.0261;0.3473;120;;;;;;;;;;;;;;
20050502;103;13;13.6;19.1;21.5;21.7;20.4;4;1;4;4;5;90;2;90;2;260;5;250;6;230;3;2;2;-4.924;-5.6382;116;;;;;;;;;;;;;;
20050503;98;1;11.6;14.8;16.1;16.3;14.5;2;7;6;6;4;190;5;210;7;220;8;230;6;290;3;-0.8682;-3.5;-5.1423;-4.5963;103;;;;;;;;;;;;;;
20050504;79;16;11.1;11.9;11.9;11.8;12;7;8;8;8;8;260;4;280;4;330;6;330;7;340;6;-3.9392;-3.9392;-3;-3.5;98;;;;;;;;;;;;;;
20050505;101;15;8.7;12.8;15.5;17.4;15.3;1;6;4;3;1;10;1;350;4;330;4;340;5;340;5;0.1736;-0.6946;-2;-1.7101;79;;;;;;;;;;;;;;
20050506;93;3;9.8;13.3;15.8;14.7;14.3;7;7;6;7;7;290;3;310;5;320;7;270;4;330;2;-2.8191;-3.8302;-4.4995;-4;101;;;;;;;;;;;;;;
20050507;103;17;11.8;13.5;15;16.1;13.4;8;8;7;5;0;270;4;270;5;310;7;330;7;350;7;-4;-5;-5.3623;-3.5;93;;;;;;;;;;;;;;
20050508;100;15;5.9;13.3;14.9;15.5;12.1;0;3;5;5;3;280;1;360;2;320;4;340;3;350;6;-0.9848;0;-2.5712;-1.0261;103;;;;;;;;;;;;;;
20050509;105;13;5.8;11;13.5;14.8;12.6;3;4;3;4;2;310;2;10;4;10;4;50;4;10;5;-1.5321;0.6946;0.6946;3.0642;100;;;;;;;;;;;;;;
20050510;102;15;6.5;13.1;14.6;15.2;14.1;1;1;4;5;4;20;2;70;6;80;7;70;7;60;6;0.684;5.6382;6.8937;6.5778;105;;;;;;;;;;;;;;
20050511;99;17;7.1;12.1;14.8;16.3;15.6;1;1;1;2;2;70;5;80;6;90;7;80;8;90;7;4.6985;5.9088;7;7.8785;102;;;;;;;;;;;;;;
20050512;97;13;9.1;12.6;16.6;14.2;12.6;7;7;7;7;8;80;7;90;7;90;8;100;4;130;1;6.8937;7;8;3.9392;99;;;;;;;;;;;;;;
20050513;83;0;11.4;13.8;16;17.1;15.6;8;8;7;8;8;100;2;120;3;120;4;110;3;20;1;1.9696;2.5981;3.4641;2.8191;97;;;;;;;;;;;;;;
20050514;100;11;12.2;15.5;17.1;17.5;16;6;5;6;6;6;240;3;240;4;270;5;260;6;320;3;-2.5981;-3.4641;-5;-5.9088;83;;;;;;;;;;;;;;
20050517;80;14;9.8;13.7;15.3;13.8;13.7;8;6;7;8;6;330;2;30;3;10;4;10;3;40;4;-1;1.5;0.6946;0.5209;89;;;;;;;;;;;;;;
20050518;94;15;7.5;13.8;15.5;17;15.8;6;4;7;7;8;100;2;130;2.1;160;4.1;170;4.1;230;4.1;1.9696;1.6087;1.4023;0.712;80;;;;;;;;;;;;;;
20050519;76;20;12.4;13.6;14.1;14.8;15.3;7;8;8;8;7;190;5.1;190;6.2;200;7.2;210;7.2;220;6.2;-0.8856;-1.0766;-2.4625;-3.6;94;;;;;;;;;;;;;;
20050520;81;19;13.9;14.7;17.7;16.8;16.6;7;8;8;7;4;190;5.1;210;5.1;210;6.2;210;6.2;240;7.2;-0.8856;-2.55;-3.1;-3.1;76;;;;;;;;;;;;;;
20050521;89;12;11.7;15.3;17.3;16.5;15.7;5;6;5;5;2;190;3.1;220;6.2;220;8.2;220;8.2;230;7.2;-0.5383;-3.9853;-5.2709;-5.2709;81;;;;;;;;;;;;;;
20050522;95;18;12.2;15.6;16.5;15;15.4;7;7;6;6;3;180;5.1;210;7.2;220;7.2;250;8.2;240;6.2;0;-3.6;-4.6281;-7.7055;89;;;;;;;;;;;;;;
20050523;93;16;9.4;14.8;16.9;16.6;15.8;1;4;4;5;2;200;3.1;240;4.1;220;6.2;240;6.2;230;5.1;-1.0603;-3.5507;-3.9853;-5.3694;95;;;;;;;;;;;;;;
20050524;99;15;12;16.7;19.2;19.1;18.7;8;6;7;6;6;170;5.1;220;8.2;230;8.7;220;7.2;220;4.1;0.8856;-5.2709;-6.6646;-4.6281;93;;;;;;;;;;;;;;
20050525;118;15;11.2;19.2;23.9;26.1;26.2;7;6;5;4;5;80;1;130;4.1;130;3.1;130;5.1;140;3.1;0.9848;3.1408;2.3747;3.9068;99;;;;;;;;;;;;;;
20050526;130;15;13.1;21;24.5;27.1;25.9;5;5;7;6;7;270;1;80;1;250;2.1;50;2.1;80;3.1;-1;0.9848;-1.9734;1.6087;118;;;;;;;;;;;;;;
20050527;164;14;18.6;25.1;28.1;28.7;25.1;1;2;0;0;0;110;3.1;170;5.1;170;5.1;210;6.2;250;5.1;2.913;0.8856;0.8856;-3.1;130;;;;;;;;;;;;;;
20050528;95;12;15.2;17.9;21.1;21.6;17.9;5;5;5;4;3;240;3.1;250;5.1;240;3.1;300;3.1;360;6.2;-2.6847;-4.7924;-2.6847;-2.6847;164;;;;;;;;;;;;;;
20050529;69;0;11.1;11.3;12.3;12.5;12.2;8;8;8;8;8;360;2.1;350;2.1;320;3.1;40;3.1;320;2.1;0;-0.3647;-1.9926;1.9926;95;;;;;;;;;;;;;;
20050530;84;14;9.4;14.3;18.2;18.9;17.3;3;6;6;6;2;280;2.1;260;4.1;230;3.1;220;2.1;360;2.1;-2.0681;-4.0377;-2.3747;-1.3499;69;;;;;;;;;;;;;;
20050531;86;13;10;15.2;18;19.8;17.7;4;6;7;6;6;360;1;260;1;300;1;300;1;330;2.1;0;-0.9848;-0.866;-0.866;84;;;;;;;;;;;;;;
20050601;68;12;12.1;17.6;18.6;19.4;18.9;7;6;8;8;7;0;0;170;2.1;290;2.1;260;1;300;1;0;0.3647;-1.9734;-0.9848;86;;;;;;;;;;;;;;
20050602;126;16;12.5;20.2;24.1;25.9;24.7;1;3;7;5;3;0;0;190;2.1;220;2.1;210;4.1;240;3.1;0;-0.3647;-1.3499;-2.05;68;;;;;;;;;;;;;;
20050603;86;19;14.2;16.3;20.9;18.5;18.8;8;7;5;6;2;330;4.1;300;4.1;230;6.2;260;7.2;270;6.2;-2.05;-3.5507;-4.7495;-7.0906;126;;;;;;;;;;;;;;
20050604;79;16;11.5;16.4;18.2;19.5;16.3;4;7;7;6;6;220;4.1;250;4.1;280;6.2;260;7.2;360;5.1;-2.6354;-3.8527;-6.1058;-7.0906;86;;;;;;;;;;;;;;
20050605;63;11;10.3;14.1;16;14.8;15.7;7;7;8;7;7;210;1;290;2.1;250;3.1;230;4.1;220;5.1;-0.5;-1.9734;-2.913;-3.1408;79;;;;;;;;;;;;;;
20050606;61;1;15.1;17.5;18.7;18.6;16.3;8;7;6;7;8;240;3.1;270;3.1;320;2.1;20;4.1;350;5.1;-2.6847;-3.1;-1.3499;1.4023;63;;;;;;;;;;;;;;
20050607;88;15;10.7;14.7;17.5;19.6;19.2;1;1;4;6;5;80;5.1;80;4.1;80;4.1;50;3.1;80;5.1;5.0225;4.0377;4.0377;2.3747;61;;;;;;;;;;;;;;
20050608;105;18;11.1;16.2;19.6;21.9;21.5;0;0;2;1;2;100;3.1;80;4.1;70;5.1;90;5.1;50;5.1;3.0529;4.0377;4.7924;5.1;88;;;;;;;;;;;;;;
